,Consumption,Production,Time,Date,Purchased,is_weekend
702,214.0,0.0,6,2021-10-30,214.0,1
703,218.0,0.0,7,2021-10-30,218.0,1
704,243.0,145.0,8,2021-10-30,152.0,1
705,383.0,1195.0,9,2021-10-30,32.0,1
706,459.0,1193.0,10,2021-10-30,96.0,1
707,659.0,711.0,11,2021-10-30,207.0,1
708,970.0,343.0,12,2021-10-30,627.0,1
709,530.0,220.0,13,2021-10-30,311.0,1
710,243.0,246.0,14,2021-10-30,30.0,1
711,195.0,173.0,15,2021-10-30,38.0,1
712,208.0,174.0,16,2021-10-30,38.0,1
713,331.0,32.0,17,2021-10-30,300.0,1
714,417.0,0.0,18,2021-10-30,417.0,1
715,389.0,0.0,19,2021-10-30,389.0,1
716,761.0,0.0,20,2021-10-30,761.0,1
717,492.0,0.0,21,2021-10-30,492.0,1
718,481.0,0.0,22,2021-10-30,481.0,1
719,419.0,0.0,23,2021-10-30,419.0,1
720,317.0,0.0,0,2021-10-31,317.0,1
721,275.0,0.0,1,2021-10-31,275.0,1
722,470.0,0.0,2,2021-10-31,470.0,1
723,226.0,0.0,3,2021-10-31,226.0,1
724,211.0,0.0,4,2021-10-31,211.0,1
725,210.0,0.0,5,2021-10-31,210.0,1
726,255.0,0.0,6,2021-10-31,255.0,1
727,310.0,110.0,7,2021-10-31,210.0,1
728,441.0,1109.0,8,2021-10-31,43.0,1
729,408.0,1576.0,9,2021-10-31,3.0,1
730,471.0,3971.0,10,2021-10-31,0.0,1
731,411.0,4472.0,11,2021-10-31,0.0,1
732,662.0,3544.0,12,2021-10-31,11.0,1
733,441.0,2908.0,13,2021-10-31,0.0,1
734,448.0,2982.0,14,2021-10-31,2.0,1
735,483.0,1662.0,15,2021-10-31,7.0,1
736,279.0,56.0,16,2021-10-31,225.0,1
737,427.0,0.0,17,2021-10-31,427.0,1
738,476.0,0.0,18,2021-10-31,476.0,1
739,522.0,0.0,19,2021-10-31,522.0,1
740,576.0,0.0,20,2021-10-31,576.0,1
741,515.0,0.0,21,2021-10-31,515.0,1
742,710.0,0.0,22,2021-10-31,710.0,1
743,315.0,0.0,23,2021-10-31,315.0,1
744,243.0,0.0,0,2021-11-01,243.0,0
745,231.0,0.0,1,2021-11-01,231.0,0
746,243.0,0.0,2,2021-11-01,243.0,0
747,219.0,0.0,3,2021-11-01,219.0,0
748,211.0,0.0,4,2021-11-01,211.0,0
749,249.0,0.0,5,2021-11-01,249.0,0
750,235.0,0.0,6,2021-11-01,235.0,0
751,250.0,0.0,7,2021-11-01,250.0,0
752,342.0,33.0,8,2021-11-01,309.0,0
753,319.0,122.0,9,2021-11-01,197.0,0
754,294.0,561.0,10,2021-11-01,4.0,0
755,293.0,535.0,11,2021-11-01,0.0,0
756,299.0,555.0,12,2021-11-01,3.0,0
757,326.0,359.0,13,2021-11-01,30.0,0
758,694.0,425.0,14,2021-11-01,352.0,0
759,502.0,544.0,15,2021-11-01,201.0,0
760,424.0,346.0,16,2021-11-01,231.0,0
761,535.0,0.0,17,2021-11-01,535.0,0
762,528.0,0.0,18,2021-11-01,528.0,0
763,496.0,0.0,19,2021-11-01,496.0,0
764,413.0,0.0,20,2021-11-01,413.0,0
765,443.0,0.0,21,2021-11-01,443.0,0
766,479.0,0.0,22,2021-11-01,479.0,0
767,376.0,0.0,23,2021-11-01,376.0,0
768,228.0,0.0,0,2021-11-02,228.0,0
769,231.0,0.0,1,2021-11-02,231.0,0
770,272.0,0.0,2,2021-11-02,272.0,0
771,226.0,0.0,3,2021-11-02,226.0,0
772,232.0,0.0,4,2021-11-02,232.0,0
773,237.0,0.0,5,2021-11-02,237.0,0
774,242.0,0.0,6,2021-11-02,242.0,0
775,231.0,82.0,7,2021-11-02,169.0,0
776,246.0,1651.0,8,2021-11-02,0.0,0
777,393.0,2188.0,9,2021-11-02,4.0,0
778,357.0,611.0,10,2021-11-02,28.0,0
779,319.0,325.0,11,2021-11-02,54.0,0
780,874.0,398.0,12,2021-11-02,546.0,0
781,1113.0,458.0,13,2021-11-02,739.0,0
782,345.0,1048.0,14,2021-11-02,3.0,0
783,327.0,441.0,15,2021-11-02,18.0,0
784,435.0,98.0,16,2021-11-02,341.0,0
785,399.0,0.0,17,2021-11-02,399.0,0
786,473.0,0.0,18,2021-11-02,473.0,0
787,447.0,0.0,19,2021-11-02,447.0,0
788,479.0,0.0,20,2021-11-02,479.0,0
789,485.0,0.0,21,2021-11-02,485.0,0
790,975.0,0.0,22,2021-11-02,975.0,0
791,247.0,0.0,23,2021-11-02,247.0,0
792,230.0,0.0,0,2021-11-03,230.0,0
793,235.0,0.0,1,2021-11-03,235.0,0
794,220.0,0.0,2,2021-11-03,220.0,0
795,243.0,0.0,3,2021-11-03,243.0,0
796,238.0,0.0,4,2021-11-03,238.0,0
797,234.0,0.0,5,2021-11-03,234.0,0
798,235.0,0.0,6,2021-11-03,235.0,0
799,225.0,0.0,7,2021-11-03,225.0,0
800,206.0,133.0,8,2021-11-03,88.0,0
801,308.0,445.0,9,2021-11-03,64.0,0
802,249.0,793.0,10,2021-11-03,2.0,0
803,253.0,700.0,11,2021-11-03,1.0,0
804,1551.0,534.0,12,2021-11-03,1073.0,0
805,1310.0,339.0,13,2021-11-03,978.0,0
806,397.0,171.0,14,2021-11-03,226.0,0
807,405.0,78.0,15,2021-11-03,327.0,0
808,402.0,2.0,16,2021-11-03,400.0,0
809,611.0,0.0,17,2021-11-03,611.0,0
810,436.0,0.0,18,2021-11-03,436.0,0
811,384.0,0.0,19,2021-11-03,384.0,0
812,402.0,0.0,20,2021-11-03,402.0,0
813,374.0,0.0,21,2021-11-03,374.0,0
814,367.0,0.0,22,2021-11-03,367.0,0
815,388.0,0.0,23,2021-11-03,388.0,0
816,248.0,0.0,0,2021-11-04,248.0,0
817,240.0,0.0,1,2021-11-04,240.0,0
818,206.0,0.0,2,2021-11-04,206.0,0
819,248.0,0.0,3,2021-11-04,248.0,0
820,273.0,0.0,4,2021-11-04,273.0,0
821,229.0,0.0,5,2021-11-04,229.0,0
822,235.0,0.0,6,2021-11-04,235.0,0
823,235.0,0.0,7,2021-11-04,235.0,0
824,217.0,33.0,8,2021-11-04,184.0,0
825,294.0,225.0,9,2021-11-04,91.0,0
826,416.0,373.0,10,2021-11-04,84.0,0
827,318.0,337.0,11,2021-11-04,45.0,0
828,492.0,280.0,12,2021-11-04,231.0,0
829,1585.0,334.0,13,2021-11-04,1251.0,0
830,905.0,596.0,14,2021-11-04,313.0,0
831,324.0,435.0,15,2021-11-04,11.0,0
832,404.0,112.0,16,2021-11-04,296.0,0
833,471.0,0.0,17,2021-11-04,471.0,0
834,346.0,0.0,18,2021-11-04,346.0,0
835,342.0,0.0,19,2021-11-04,342.0,0
836,358.0,0.0,20,2021-11-04,358.0,0
837,478.0,0.0,21,2021-11-04,478.0,0
838,473.0,0.0,22,2021-11-04,473.0,0
839,325.0,0.0,23,2021-11-04,325.0,0
840,300.0,0.0,0,2021-11-05,300.0,0
841,213.0,0.0,1,2021-11-05,213.0,0
842,241.0,0.0,2,2021-11-05,241.0,0
843,239.0,0.0,3,2021-11-05,239.0,0
844,208.0,0.0,4,2021-11-05,208.0,0
845,221.0,0.0,5,2021-11-05,221.0,0
846,239.0,0.0,6,2021-11-05,239.0,0
847,242.0,0.0,7,2021-11-05,242.0,0
848,303.0,97.0,8,2021-11-05,228.0,0
849,371.0,684.0,9,2021-11-05,81.0,0
850,206.0,580.0,10,2021-11-05,1.0,0
851,244.0,1464.0,11,2021-11-05,0.0,0
852,492.0,643.0,12,2021-11-05,256.0,0
853,316.0,154.0,13,2021-11-05,173.0,0
854,227.0,348.0,14,2021-11-05,8.0,0
855,323.0,244.0,15,2021-11-05,89.0,0
856,288.0,78.0,16,2021-11-05,210.0,0
857,349.0,0.0,17,2021-11-05,349.0,0
858,325.0,0.0,18,2021-11-05,325.0,0
859,415.0,0.0,19,2021-11-05,415.0,0
860,460.0,0.0,20,2021-11-05,460.0,0
861,393.0,0.0,21,2021-11-05,393.0,0
862,615.0,0.0,22,2021-11-05,615.0,0
863,391.0,0.0,23,2021-11-05,391.0,0
864,305.0,0.0,0,2021-11-06,305.0,1
865,254.0,0.0,1,2021-11-06,254.0,1
866,235.0,0.0,2,2021-11-06,235.0,1
867,218.0,0.0,3,2021-11-06,218.0,1
868,213.0,0.0,4,2021-11-06,213.0,1
869,266.0,0.0,5,2021-11-06,266.0,1
870,238.0,0.0,6,2021-11-06,238.0,1
871,221.0,0.0,7,2021-11-06,221.0,1
872,192.0,104.0,8,2021-11-06,93.0,1
873,272.0,255.0,9,2021-11-06,78.0,1
874,266.0,480.0,10,2021-11-06,27.0,1
875,864.0,592.0,11,2021-11-06,427.0,1
876,851.0,649.0,12,2021-11-06,417.0,1
877,1380.0,721.0,13,2021-11-06,812.0,1
878,532.0,844.0,14,2021-11-06,161.0,1
879,306.0,1488.0,15,2021-11-06,0.0,1
880,661.0,220.0,16,2021-11-06,513.0,1
881,1050.0,0.0,17,2021-11-06,1050.0,1
882,339.0,0.0,18,2021-11-06,339.0,1
883,468.0,0.0,19,2021-11-06,468.0,1
884,394.0,0.0,20,2021-11-06,394.0,1
885,351.0,0.0,21,2021-11-06,351.0,1
886,365.0,0.0,22,2021-11-06,365.0,1
887,355.0,0.0,23,2021-11-06,355.0,1
888,303.0,0.0,0,2021-11-07,303.0,1
889,275.0,0.0,1,2021-11-07,275.0,1
890,249.0,0.0,2,2021-11-07,249.0,1
891,225.0,0.0,3,2021-11-07,225.0,1
892,210.0,0.0,4,2021-11-07,210.0,1
893,240.0,0.0,5,2021-11-07,240.0,1
894,229.0,0.0,6,2021-11-07,229.0,1
895,219.0,114.0,7,2021-11-07,148.0,1
896,209.0,866.0,8,2021-11-07,0.0,1
897,210.0,455.0,9,2021-11-07,1.0,1
898,284.0,984.0,10,2021-11-07,11.0,1
899,426.0,2567.0,11,2021-11-07,51.0,1
900,300.0,1490.0,12,2021-11-07,0.0,1
901,661.0,484.0,13,2021-11-07,299.0,1
902,643.0,787.0,14,2021-11-07,206.0,1
903,241.0,237.0,15,2021-11-07,57.0,1
904,316.0,38.0,16,2021-11-07,286.0,1
905,314.0,0.0,17,2021-11-07,314.0,1
906,288.0,0.0,18,2021-11-07,288.0,1
907,300.0,0.0,19,2021-11-07,300.0,1
908,367.0,0.0,20,2021-11-07,367.0,1
909,387.0,0.0,21,2021-11-07,387.0,1
910,379.0,0.0,22,2021-11-07,379.0,1
911,313.0,0.0,23,2021-11-07,313.0,1
912,297.0,0.0,0,2021-11-08,297.0,0
913,231.0,0.0,1,2021-11-08,231.0,0
914,239.0,0.0,2,2021-11-08,239.0,0
915,224.0,0.0,3,2021-11-08,224.0,0
916,228.0,0.0,4,2021-11-08,228.0,0
917,234.0,0.0,5,2021-11-08,234.0,0
918,302.0,0.0,6,2021-11-08,302.0,0
919,416.0,6.0,7,2021-11-08,410.0,0
920,331.0,163.0,8,2021-11-08,185.0,0
921,421.0,782.0,9,2021-11-08,97.0,0
922,301.0,792.0,10,2021-11-08,0.0,0
923,355.0,3127.0,11,2021-11-08,0.0,0
924,779.0,2031.0,12,2021-11-08,127.0,0
925,436.0,4756.0,13,2021-11-08,0.0,0
926,356.0,3820.0,14,2021-11-08,0.0,0
927,338.0,2055.0,15,2021-11-08,0.0,0
928,857.0,296.0,16,2021-11-08,684.0,0
929,362.0,0.0,17,2021-11-08,362.0,0
930,430.0,0.0,18,2021-11-08,430.0,0
931,382.0,0.0,19,2021-11-08,382.0,0
932,319.0,0.0,20,2021-11-08,319.0,0
933,350.0,0.0,21,2021-11-08,350.0,0
934,342.0,0.0,22,2021-11-08,342.0,0
935,368.0,0.0,23,2021-11-08,368.0,0
936,275.0,0.0,0,2021-11-09,275.0,0
937,232.0,0.0,1,2021-11-09,232.0,0
938,240.0,0.0,2,2021-11-09,240.0,0
939,242.0,0.0,3,2021-11-09,242.0,0
940,218.0,0.0,4,2021-11-09,218.0,0
941,294.0,0.0,5,2021-11-09,294.0,0
942,315.0,0.0,6,2021-11-09,315.0,0
943,463.0,43.0,7,2021-11-09,420.0,0
944,615.0,1310.0,8,2021-11-09,65.0,0
945,338.0,2811.0,9,2021-11-09,0.0,0
946,353.0,3949.0,10,2021-11-09,0.0,0
947,374.0,4913.0,11,2021-11-09,0.0,0
948,353.0,4964.0,12,2021-11-09,0.0,0
949,886.0,4678.0,13,2021-11-09,0.0,0
950,786.0,3766.0,14,2021-11-09,0.0,0
951,1032.0,1989.0,15,2021-11-09,182.0,0
952,298.0,166.0,16,2021-11-09,157.0,0
953,258.0,0.0,17,2021-11-09,258.0,0
954,280.0,0.0,18,2021-11-09,280.0,0
955,409.0,0.0,19,2021-11-09,409.0,0
956,263.0,0.0,20,2021-11-09,263.0,0
957,324.0,0.0,21,2021-11-09,324.0,0
958,382.0,0.0,22,2021-11-09,382.0,0
959,386.0,0.0,23,2021-11-09,386.0,0
960,310.0,0.0,0,2021-11-10,310.0,0
961,235.0,0.0,1,2021-11-10,235.0,0
962,233.0,0.0,2,2021-11-10,233.0,0
963,231.0,0.0,3,2021-11-10,231.0,0
964,210.0,0.0,4,2021-11-10,210.0,0
965,237.0,0.0,5,2021-11-10,237.0,0
966,338.0,0.0,6,2021-11-10,338.0,0
967,386.0,26.0,7,2021-11-10,360.0,0
968,377.0,671.0,8,2021-11-10,39.0,0
969,395.0,1854.0,9,2021-11-10,1.0,0
970,347.0,1079.0,10,2021-11-10,0.0,0
971,351.0,1245.0,11,2021-11-10,0.0,0
972,354.0,2131.0,12,2021-11-10,0.0,0
973,798.0,2276.0,13,2021-11-10,92.0,0
974,424.0,2620.0,14,2021-11-10,16.0,0
975,310.0,929.0,15,2021-11-10,1.0,0
976,248.0,113.0,16,2021-11-10,171.0,0
977,375.0,0.0,17,2021-11-10,375.0,0
978,392.0,0.0,18,2021-11-10,392.0,0
979,447.0,0.0,19,2021-11-10,447.0,0
980,381.0,0.0,20,2021-11-10,381.0,0
981,343.0,0.0,21,2021-11-10,343.0,0
982,375.0,0.0,22,2021-11-10,375.0,0
983,379.0,0.0,23,2021-11-10,379.0,0
984,245.0,0.0,0,2021-11-11,245.0,0
985,225.0,0.0,1,2021-11-11,225.0,0
986,228.0,0.0,2,2021-11-11,228.0,0
987,226.0,0.0,3,2021-11-11,226.0,0
988,284.0,0.0,4,2021-11-11,284.0,0
989,229.0,0.0,5,2021-11-11,229.0,0
990,352.0,0.0,6,2021-11-11,352.0,0
991,466.0,0.0,7,2021-11-11,466.0,0
992,344.0,125.0,8,2021-11-11,219.0,0
993,310.0,340.0,9,2021-11-11,43.0,0
994,278.0,600.0,10,2021-11-11,1.0,0
995,283.0,647.0,11,2021-11-11,0.0,0
996,264.0,598.0,12,2021-11-11,1.0,0
997,266.0,467.0,13,2021-11-11,1.0,0
998,229.0,293.0,14,2021-11-11,24.0,0
999,207.0,96.0,15,2021-11-11,113.0,0
1000,836.0,0.0,16,2021-11-11,836.0,0
1001,333.0,0.0,17,2021-11-11,333.0,0
1002,381.0,0.0,18,2021-11-11,381.0,0
1003,301.0,0.0,19,2021-11-11,301.0,0
1004,457.0,0.0,20,2021-11-11,457.0,0
1005,416.0,0.0,21,2021-11-11,416.0,0
1006,442.0,0.0,22,2021-11-11,442.0,0
1007,401.0,0.0,23,2021-11-11,401.0,0
1008,364.0,0.0,0,2021-11-12,364.0,0
1009,245.0,0.0,1,2021-11-12,245.0,0
1010,233.0,0.0,2,2021-11-12,233.0,0
1011,225.0,0.0,3,2021-11-12,225.0,0
1012,231.0,0.0,4,2021-11-12,231.0,0
1013,231.0,0.0,5,2021-11-12,231.0,0
1014,239.0,0.0,6,2021-11-12,239.0,0
1015,235.0,0.0,7,2021-11-12,235.0,0
1016,344.0,23.0,8,2021-11-12,321.0,0
1017,332.0,191.0,9,2021-11-12,142.0,0
1018,652.0,312.0,10,2021-11-12,351.0,0
1019,289.0,384.0,11,2021-11-12,8.0,0
1020,272.0,405.0,12,2021-11-12,6.0,0
1021,1834.0,384.0,13,2021-11-12,1457.0,0
1022,289.0,214.0,14,2021-11-12,82.0,0
1023,268.0,64.0,15,2021-11-12,204.0,0
1024,343.0,0.0,16,2021-11-12,343.0,0
1025,402.0,0.0,17,2021-11-12,402.0,0
1026,379.0,0.0,18,2021-11-12,379.0,0
1027,214.0,0.0,19,2021-11-12,214.0,0
1028,233.0,0.0,20,2021-11-12,233.0,0
1029,316.0,0.0,21,2021-11-12,316.0,0
1030,350.0,0.0,22,2021-11-12,350.0,0
1031,305.0,0.0,23,2021-11-12,305.0,0
1032,319.0,0.0,0,2021-11-13,319.0,1
1033,274.0,0.0,1,2021-11-13,274.0,1
1034,250.0,0.0,2,2021-11-13,250.0,1
1035,224.0,0.0,3,2021-11-13,224.0,1
1036,272.0,0.0,4,2021-11-13,272.0,1
1037,236.0,0.0,5,2021-11-13,236.0,1
1038,228.0,0.0,6,2021-11-13,228.0,1
1039,233.0,0.0,7,2021-11-13,233.0,1
1040,216.0,90.0,8,2021-11-13,127.0,1
1041,311.0,147.0,9,2021-11-13,188.0,1
1042,315.0,1537.0,10,2021-11-13,30.0,1
1043,462.0,868.0,11,2021-11-13,140.0,1
1044,330.0,688.0,12,2021-11-13,1.0,1
1045,318.0,225.0,13,2021-11-13,109.0,1
1046,284.0,157.0,14,2021-11-13,136.0,1
1047,290.0,74.0,15,2021-11-13,216.0,1
1048,1030.0,13.0,16,2021-11-13,1017.0,1
1049,901.0,0.0,17,2021-11-13,901.0,1
1050,934.0,0.0,18,2021-11-13,934.0,1
1051,509.0,0.0,19,2021-11-13,509.0,1
1052,1252.0,0.0,20,2021-11-13,1252.0,1
1053,1213.0,0.0,21,2021-11-13,1213.0,1
1054,385.0,0.0,22,2021-11-13,385.0,1
1055,413.0,0.0,23,2021-11-13,413.0,1
1056,328.0,0.0,0,2021-11-14,328.0,1
1057,278.0,0.0,1,2021-11-14,278.0,1
1058,229.0,0.0,2,2021-11-14,229.0,1
1059,235.0,0.0,3,2021-11-14,235.0,1
1060,219.0,0.0,4,2021-11-14,219.0,1
1061,219.0,0.0,5,2021-11-14,219.0,1
1062,229.0,0.0,6,2021-11-14,229.0,1
1063,232.0,0.0,7,2021-11-14,232.0,1
1064,200.0,88.0,8,2021-11-14,113.0,1
1065,278.0,313.0,9,2021-11-14,56.0,1
1066,271.0,672.0,10,2021-11-14,14.0,1
1067,283.0,549.0,11,2021-11-14,0.0,1
1068,370.0,462.0,12,2021-11-14,23.0,1
1069,746.0,619.0,13,2021-11-14,225.0,1
1070,389.0,596.0,14,2021-11-14,52.0,1
1071,480.0,113.0,15,2021-11-14,367.0,1
1072,416.0,0.0,16,2021-11-14,416.0,1
1073,439.0,0.0,17,2021-11-14,439.0,1
1074,336.0,0.0,18,2021-11-14,336.0,1
1075,539.0,0.0,19,2021-11-14,539.0,1
1076,424.0,0.0,20,2021-11-14,424.0,1
1077,447.0,0.0,21,2021-11-14,447.0,1
1078,377.0,0.0,22,2021-11-14,377.0,1
1079,360.0,0.0,23,2021-11-14,360.0,1
1080,326.0,0.0,0,2021-11-15,326.0,0
1081,222.0,0.0,1,2021-11-15,222.0,0
1082,226.0,0.0,2,2021-11-15,226.0,0
1083,254.0,0.0,3,2021-11-15,254.0,0
1084,220.0,0.0,4,2021-11-15,220.0,0
1085,229.0,0.0,5,2021-11-15,229.0,0
1086,273.0,0.0,6,2021-11-15,273.0,0
1087,395.0,0.0,7,2021-11-15,395.0,0
1088,476.0,0.0,8,2021-11-15,476.0,0
1089,461.0,27.0,9,2021-11-15,434.0,0
1090,465.0,95.0,10,2021-11-15,370.0,0
1091,368.0,171.0,11,2021-11-15,197.0,0
1092,781.0,207.0,12,2021-11-15,575.0,0
1093,311.0,148.0,13,2021-11-15,163.0,0
1094,258.0,84.0,14,2021-11-15,174.0,0
1095,294.0,7.0,15,2021-11-15,287.0,0
1096,452.0,0.0,16,2021-11-15,452.0,0
1097,316.0,0.0,17,2021-11-15,316.0,0
1098,359.0,0.0,18,2021-11-15,359.0,0
1099,352.0,0.0,19,2021-11-15,352.0,0
1100,415.0,0.0,20,2021-11-15,415.0,0
1101,560.0,0.0,21,2021-11-15,560.0,0
1102,488.0,0.0,22,2021-11-15,488.0,0
1103,408.0,0.0,23,2021-11-15,408.0,0
1104,259.0,0.0,0,2021-11-16,259.0,0
1105,234.0,0.0,1,2021-11-16,234.0,0
1106,233.0,0.0,2,2021-11-16,233.0,0
1107,282.0,0.0,3,2021-11-16,282.0,0
1108,221.0,0.0,4,2021-11-16,221.0,0
1109,234.0,0.0,5,2021-11-16,234.0,0
1110,323.0,0.0,6,2021-11-16,323.0,0
1111,500.0,0.0,7,2021-11-16,500.0,0
1112,389.0,0.0,8,2021-11-16,389.0,0
1113,300.0,209.0,9,2021-11-16,102.0,0
1114,268.0,307.0,10,2021-11-16,8.0,0
1115,269.0,397.0,11,2021-11-16,1.0,0
1116,323.0,321.0,12,2021-11-16,67.0,0
1117,548.0,230.0,13,2021-11-16,333.0,0
1118,383.0,177.0,14,2021-11-16,213.0,0
1119,331.0,66.0,15,2021-11-16,265.0,0
1120,305.0,0.0,16,2021-11-16,305.0,0
1121,214.0,0.0,17,2021-11-16,214.0,0
1122,256.0,0.0,18,2021-11-16,256.0,0
1123,356.0,0.0,19,2021-11-16,356.0,0
1124,321.0,0.0,20,2021-11-16,321.0,0
1125,325.0,0.0,21,2021-11-16,325.0,0
1126,353.0,0.0,22,2021-11-16,353.0,0
1127,296.0,0.0,23,2021-11-16,296.0,0
1128,246.0,0.0,0,2021-11-17,246.0,0
1129,229.0,0.0,1,2021-11-17,229.0,0
1130,279.0,0.0,2,2021-11-17,279.0,0
1131,220.0,0.0,3,2021-11-17,220.0,0
1132,213.0,0.0,4,2021-11-17,213.0,0
1133,242.0,0.0,5,2021-11-17,242.0,0
1134,321.0,0.0,6,2021-11-17,321.0,0
1135,357.0,0.0,7,2021-11-17,357.0,0
1136,329.0,5.0,8,2021-11-17,324.0,0
1137,331.0,146.0,9,2021-11-17,185.0,0
1138,374.0,358.0,10,2021-11-17,122.0,0
1139,366.0,362.0,11,2021-11-17,96.0,0
1140,320.0,167.0,12,2021-11-17,153.0,0
1141,995.0,201.0,13,2021-11-17,794.0,0
1142,522.0,131.0,14,2021-11-17,391.0,0
1143,740.0,198.0,15,2021-11-17,553.0,0
1144,932.0,0.0,16,2021-11-17,932.0,0
1145,342.0,0.0,17,2021-11-17,342.0,0
1146,352.0,0.0,18,2021-11-17,352.0,0
1147,324.0,0.0,19,2021-11-17,324.0,0
1148,342.0,0.0,20,2021-11-17,342.0,0
1149,335.0,0.0,21,2021-11-17,335.0,0
1150,367.0,0.0,22,2021-11-17,367.0,0
1151,350.0,0.0,23,2021-11-17,350.0,0
1152,248.0,0.0,0,2021-11-18,248.0,0
1153,231.0,0.0,1,2021-11-18,231.0,0
1154,227.0,0.0,2,2021-11-18,227.0,0
1155,304.0,0.0,3,2021-11-18,304.0,0
1156,208.0,0.0,4,2021-11-18,208.0,0
1157,246.0,0.0,5,2021-11-18,246.0,0
1158,335.0,0.0,6,2021-11-18,335.0,0
1159,1782.0,0.0,7,2021-11-18,1782.0,0
1160,479.0,0.0,8,2021-11-18,479.0,0
1161,442.0,137.0,9,2021-11-18,305.0,0
1162,384.0,565.0,10,2021-11-18,62.0,0
1163,278.0,623.0,11,2021-11-18,9.0,0
1164,234.0,697.0,12,2021-11-18,0.0,0
1165,226.0,1299.0,13,2021-11-18,0.0,0
1166,277.0,596.0,14,2021-11-18,1.0,0
1167,188.0,404.0,15,2021-11-18,7.0,0
1168,230.0,45.0,16,2021-11-18,185.0,0
1169,246.0,0.0,17,2021-11-18,246.0,0
1170,1153.0,0.0,18,2021-11-18,1153.0,0
1171,1069.0,0.0,19,2021-11-18,1069.0,0
1172,755.0,0.0,20,2021-11-18,755.0,0
1173,349.0,0.0,21,2021-11-18,349.0,0
1174,587.0,0.0,22,2021-11-18,587.0,0
1175,368.0,0.0,23,2021-11-18,368.0,0
1176,245.0,0.0,0,2021-11-19,245.0,0
1177,244.0,0.0,1,2021-11-19,244.0,0
1178,242.0,0.0,2,2021-11-19,242.0,0
1179,223.0,0.0,3,2021-11-19,223.0,0
1180,202.0,0.0,4,2021-11-19,202.0,0
1181,227.0,0.0,5,2021-11-19,227.0,0
1182,264.0,0.0,6,2021-11-19,264.0,0
1183,282.0,0.0,7,2021-11-19,282.0,0
1184,354.0,8.0,8,2021-11-19,346.0,0
1185,401.0,215.0,9,2021-11-19,216.0,0
1186,291.0,356.0,10,2021-11-19,42.0,0
1187,256.0,403.0,11,2021-11-19,34.0,0
1188,261.0,397.0,12,2021-11-19,26.0,0
1189,211.0,255.0,13,2021-11-19,35.0,0
1190,191.0,248.0,14,2021-11-19,14.0,0
1191,488.0,42.0,15,2021-11-19,446.0,0
1192,1545.0,0.0,16,2021-11-19,1545.0,0
1193,421.0,0.0,17,2021-11-19,421.0,0
1194,518.0,0.0,18,2021-11-19,518.0,0
1195,629.0,0.0,19,2021-11-19,629.0,0
1196,925.0,0.0,20,2021-11-19,925.0,0
1197,540.0,0.0,21,2021-11-19,540.0,0
1198,309.0,0.0,22,2021-11-19,309.0,0
1199,323.0,0.0,23,2021-11-19,323.0,0
1200,237.0,0.0,0,2021-11-20,237.0,1
1201,231.0,0.0,1,2021-11-20,231.0,1
1202,286.0,0.0,2,2021-11-20,286.0,1
1203,239.0,0.0,3,2021-11-20,239.0,1
1204,223.0,0.0,4,2021-11-20,223.0,1
1205,233.0,0.0,5,2021-11-20,233.0,1
1206,224.0,0.0,6,2021-11-20,224.0,1
1207,229.0,0.0,7,2021-11-20,229.0,1
1208,311.0,134.0,8,2021-11-20,197.0,1
1209,527.0,626.0,9,2021-11-20,171.0,1
1210,406.0,1059.0,10,2021-11-20,14.0,1
1211,308.0,538.0,11,2021-11-20,2.0,1
1212,465.0,573.0,12,2021-11-20,142.0,1
1213,241.0,453.0,13,2021-11-20,1.0,1
1214,1122.0,215.0,14,2021-11-20,922.0,1
1215,321.0,76.0,15,2021-11-20,245.0,1
1216,359.0,0.0,16,2021-11-20,359.0,1
1217,398.0,0.0,17,2021-11-20,398.0,1
1218,375.0,0.0,18,2021-11-20,375.0,1
1219,422.0,0.0,19,2021-11-20,422.0,1
1220,461.0,0.0,20,2021-11-20,461.0,1
1221,1163.0,0.0,21,2021-11-20,1163.0,1
1222,567.0,0.0,22,2021-11-20,567.0,1
1223,345.0,0.0,23,2021-11-20,345.0,1
1224,280.0,0.0,0,2021-11-21,280.0,1
1225,232.0,0.0,1,2021-11-21,232.0,1
1226,227.0,0.0,2,2021-11-21,227.0,1
1227,221.0,0.0,3,2021-11-21,221.0,1
1228,236.0,0.0,4,2021-11-21,236.0,1
1229,293.0,0.0,5,2021-11-21,293.0,1
1230,253.0,0.0,6,2021-11-21,253.0,1
1231,228.0,0.0,7,2021-11-21,228.0,1
1232,381.0,0.0,8,2021-11-21,381.0,1
1233,307.0,47.0,9,2021-11-21,260.0,1
1234,255.0,115.0,10,2021-11-21,141.0,1
1235,231.0,310.0,11,2021-11-21,20.0,1
1236,203.0,329.0,12,2021-11-21,2.0,1
1237,756.0,240.0,13,2021-11-21,551.0,1
1238,762.0,177.0,14,2021-11-21,585.0,1
1239,1147.0,46.0,15,2021-11-21,1101.0,1
1240,1009.0,0.0,16,2021-11-21,1009.0,1
1241,551.0,0.0,17,2021-11-21,551.0,1
1242,1180.0,0.0,18,2021-11-21,1180.0,1
1243,498.0,0.0,19,2021-11-21,498.0,1
1244,511.0,0.0,20,2021-11-21,511.0,1
1245,1061.0,0.0,21,2021-11-21,1061.0,1
1246,445.0,0.0,22,2021-11-21,445.0,1
1247,360.0,0.0,23,2021-11-21,360.0,1
