,Consumption,Production,Time,Date,Purchased,is_weekend
3774,210.0,169.0,8,2022-05-06,53.0,0
3775,364.0,756.0,9,2022-05-06,30.0,0
3776,509.0,1493.0,10,2022-05-06,103.0,0
3777,435.0,3262.0,11,2022-05-06,0.0,0
3778,303.0,3915.0,12,2022-05-06,0.0,0
3779,279.0,3690.0,13,2022-05-06,0.0,0
3780,306.0,4821.0,14,2022-05-06,0.0,0
3781,1442.0,3682.0,15,2022-05-06,23.0,0
3782,467.0,2192.0,16,2022-05-06,2.0,0
3783,317.0,1526.0,17,2022-05-06,0.0,0
3784,391.0,947.0,18,2022-05-06,59.0,0
3785,599.0,559.0,19,2022-05-06,215.0,0
3786,916.0,83.0,20,2022-05-06,833.0,0
3787,712.0,0.0,21,2022-05-06,712.0,0
3788,417.0,0.0,22,2022-05-06,417.0,0
3789,263.0,0.0,23,2022-05-06,263.0,0
3790,304.0,0.0,0,2022-05-07,304.0,1
3791,245.0,0.0,1,2022-05-07,245.0,1
3792,226.0,0.0,2,2022-05-07,226.0,1
3793,213.0,0.0,3,2022-05-07,213.0,1
3794,210.0,0.0,4,2022-05-07,210.0,1
3795,226.0,0.0,5,2022-05-07,226.0,1
3796,192.0,56.0,6,2022-05-07,136.0,1
3797,181.0,294.0,7,2022-05-07,7.0,1
3798,322.0,1163.0,8,2022-05-07,12.0,1
3799,489.0,2598.0,9,2022-05-07,19.0,1
3800,911.0,3936.0,10,2022-05-07,0.0,1
3801,739.0,5065.0,11,2022-05-07,0.0,1
3802,546.0,3990.0,12,2022-05-07,0.0,1
3803,1136.0,5297.0,13,2022-05-07,14.0,1
3804,524.0,4993.0,14,2022-05-07,3.0,1
3805,558.0,4443.0,15,2022-05-07,14.0,1
3806,310.0,3614.0,16,2022-05-07,0.0,1
3807,293.0,2572.0,17,2022-05-07,0.0,1
3808,289.0,1868.0,18,2022-05-07,0.0,1
3809,362.0,763.0,19,2022-05-07,3.0,1
3810,279.0,98.0,20,2022-05-07,185.0,1
3811,387.0,0.0,21,2022-05-07,387.0,1
3812,470.0,0.0,22,2022-05-07,470.0,1
3813,360.0,0.0,23,2022-05-07,360.0,1
3814,207.0,0.0,0,2022-05-08,207.0,1
3815,155.0,0.0,1,2022-05-08,155.0,1
3816,218.0,0.0,2,2022-05-08,218.0,1
3817,223.0,0.0,3,2022-05-08,223.0,1
3818,228.0,0.0,4,2022-05-08,228.0,1
3819,219.0,0.0,5,2022-05-08,219.0,1
3820,191.0,53.0,6,2022-05-08,138.0,1
3821,199.0,280.0,7,2022-05-08,5.0,1
3822,218.0,734.0,8,2022-05-08,1.0,1
3823,278.0,1412.0,9,2022-05-08,1.0,1
3824,351.0,2919.0,10,2022-05-08,0.0,1
3825,594.0,3426.0,11,2022-05-08,0.0,1
3826,520.0,4582.0,12,2022-05-08,0.0,1
3827,388.0,2783.0,13,2022-05-08,0.0,1
3828,1528.0,4476.0,14,2022-05-08,30.0,1
3829,1158.0,3803.0,15,2022-05-08,0.0,1
3830,521.0,3016.0,16,2022-05-08,0.0,1
3831,873.0,2169.0,17,2022-05-08,18.0,1
3832,362.0,1256.0,18,2022-05-08,6.0,1
3833,351.0,516.0,19,2022-05-08,20.0,1
3834,352.0,63.0,20,2022-05-08,289.0,1
3835,422.0,0.0,21,2022-05-08,422.0,1
3836,496.0,0.0,22,2022-05-08,496.0,1
3837,234.0,0.0,23,2022-05-08,234.0,1
3838,168.0,0.0,0,2022-05-09,168.0,0
3839,145.0,0.0,1,2022-05-09,145.0,0
3840,174.0,0.0,2,2022-05-09,174.0,0
3841,235.0,0.0,3,2022-05-09,235.0,0
3842,209.0,0.0,4,2022-05-09,209.0,0
3843,217.0,0.0,5,2022-05-09,217.0,0
3844,244.0,66.0,6,2022-05-09,178.0,0
3845,327.0,314.0,7,2022-05-09,65.0,0
3846,341.0,1142.0,8,2022-05-09,16.0,0
3847,414.0,2489.0,9,2022-05-09,0.0,0
3848,382.0,3733.0,10,2022-05-09,0.0,0
3849,382.0,4565.0,11,2022-05-09,0.0,0
3850,420.0,4107.0,12,2022-05-09,2.0,0
3851,924.0,3482.0,13,2022-05-09,84.0,0
3852,263.0,5079.0,14,2022-05-09,0.0,0
3853,256.0,4154.0,15,2022-05-09,0.0,0
3854,294.0,4302.0,16,2022-05-09,0.0,0
3855,240.0,1892.0,17,2022-05-09,13.0,0
3856,256.0,1300.0,18,2022-05-09,1.0,0
3857,158.0,464.0,19,2022-05-09,1.0,0
3858,262.0,61.0,20,2022-05-09,222.0,0
3859,385.0,0.0,21,2022-05-09,385.0,0
3860,547.0,0.0,22,2022-05-09,547.0,0
3861,308.0,0.0,23,2022-05-09,308.0,0
3862,195.0,0.0,0,2022-05-10,195.0,0
3863,146.0,0.0,1,2022-05-10,146.0,0
3864,145.0,0.0,2,2022-05-10,145.0,0
3865,144.0,0.0,3,2022-05-10,144.0,0
3866,257.0,0.0,4,2022-05-10,257.0,0
3867,205.0,0.0,5,2022-05-10,205.0,0
3868,216.0,111.0,6,2022-05-10,112.0,0
3869,271.0,405.0,7,2022-05-10,28.0,0
3870,327.0,1222.0,8,2022-05-10,3.0,0
3871,438.0,2420.0,9,2022-05-10,0.0,0
3872,371.0,3776.0,10,2022-05-10,0.0,0
3873,323.0,4732.0,11,2022-05-10,0.0,0
3874,299.0,4646.0,12,2022-05-10,0.0,0
3875,1441.0,4153.0,13,2022-05-10,190.0,0
3876,629.0,4353.0,14,2022-05-10,55.0,0
3877,320.0,4104.0,15,2022-05-10,0.0,0
3878,970.0,2516.0,16,2022-05-10,1.0,0
3879,471.0,1703.0,17,2022-05-10,58.0,0
3880,266.0,853.0,18,2022-05-10,1.0,0
3881,224.0,389.0,19,2022-05-10,5.0,0
3882,219.0,36.0,20,2022-05-10,183.0,0
3883,330.0,0.0,21,2022-05-10,330.0,0
3884,322.0,0.0,22,2022-05-10,322.0,0
3885,203.0,0.0,23,2022-05-10,203.0,0
3886,144.0,0.0,0,2022-05-11,144.0,0
3887,137.0,0.0,1,2022-05-11,137.0,0
3888,155.0,0.0,2,2022-05-11,155.0,0
3889,144.0,0.0,3,2022-05-11,144.0,0
3890,111.0,0.0,4,2022-05-11,111.0,0
3891,224.0,0.0,5,2022-05-11,224.0,0
3892,204.0,41.0,6,2022-05-11,163.0,0
3893,312.0,257.0,7,2022-05-11,103.0,0
3894,346.0,1142.0,8,2022-05-11,9.0,0
3895,400.0,2437.0,9,2022-05-11,2.0,0
3896,341.0,3720.0,10,2022-05-11,0.0,0
3897,312.0,4858.0,11,2022-05-11,0.0,0
3898,312.0,4242.0,12,2022-05-11,1.0,0
3899,753.0,4074.0,13,2022-05-11,26.0,0
3900,284.0,4386.0,14,2022-05-11,0.0,0
3901,397.0,4753.0,15,2022-05-11,0.0,0
3902,248.0,3231.0,16,2022-05-11,0.0,0
3903,168.0,2441.0,17,2022-05-11,0.0,0
3904,203.0,1458.0,18,2022-05-11,0.0,0
3905,233.0,368.0,19,2022-05-11,21.0,0
3906,189.0,19.0,20,2022-05-11,170.0,0
3907,237.0,0.0,21,2022-05-11,237.0,0
3908,338.0,0.0,22,2022-05-11,338.0,0
3909,255.0,0.0,23,2022-05-11,255.0,0
3910,142.0,0.0,0,2022-05-12,142.0,0
3911,147.0,0.0,1,2022-05-12,147.0,0
3912,146.0,0.0,2,2022-05-12,146.0,0
3913,140.0,0.0,3,2022-05-12,140.0,0
3914,158.0,0.0,4,2022-05-12,158.0,0
3915,167.0,0.0,5,2022-05-12,167.0,0
3916,149.0,70.0,6,2022-05-12,82.0,0
3917,308.0,390.0,7,2022-05-12,54.0,0
3918,339.0,1285.0,8,2022-05-12,5.0,0
3919,277.0,1022.0,9,2022-05-12,6.0,0
3920,321.0,3697.0,10,2022-05-12,0.0,0
3921,340.0,4383.0,11,2022-05-12,0.0,0
3922,287.0,5034.0,12,2022-05-12,0.0,0
3923,290.0,5045.0,13,2022-05-12,0.0,0
3924,217.0,5052.0,14,2022-05-12,0.0,0
3925,351.0,4654.0,15,2022-05-12,0.0,0
3926,427.0,1672.0,16,2022-05-12,3.0,0
3927,268.0,467.0,17,2022-05-12,30.0,0
3928,263.0,95.0,18,2022-05-12,170.0,0
3929,599.0,183.0,19,2022-05-12,418.0,0
3930,372.0,0.0,20,2022-05-12,372.0,0
3931,396.0,0.0,21,2022-05-12,396.0,0
3932,258.0,0.0,22,2022-05-12,258.0,0
3933,220.0,0.0,23,2022-05-12,220.0,0
3934,152.0,0.0,0,2022-05-13,152.0,0
3935,147.0,0.0,1,2022-05-13,147.0,0
3936,131.0,0.0,2,2022-05-13,131.0,0
3937,141.0,0.0,3,2022-05-13,141.0,0
3938,137.0,0.0,4,2022-05-13,137.0,0
3939,163.0,0.0,5,2022-05-13,163.0,0
3940,121.0,61.0,6,2022-05-13,72.0,0
3941,121.0,288.0,7,2022-05-13,4.0,0
3942,216.0,664.0,8,2022-05-13,28.0,0
3943,299.0,1060.0,9,2022-05-13,31.0,0
3944,245.0,2329.0,10,2022-05-13,0.0,0
3945,755.0,2285.0,11,2022-05-13,50.0,0
3946,782.0,3191.0,12,2022-05-13,21.0,0
3947,929.0,4997.0,13,2022-05-13,10.0,0
3948,668.0,4770.0,14,2022-05-13,13.0,0
3949,476.0,5128.0,15,2022-05-13,1.0,0
3950,464.0,4303.0,16,2022-05-13,0.0,0
3951,352.0,3089.0,17,2022-05-13,0.0,0
3952,273.0,1577.0,18,2022-05-13,0.0,0
3953,264.0,391.0,19,2022-05-13,37.0,0
3954,209.0,29.0,20,2022-05-13,180.0,0
3955,283.0,0.0,21,2022-05-13,283.0,0
3956,248.0,0.0,22,2022-05-13,248.0,0
3957,299.0,0.0,23,2022-05-13,299.0,0
3958,228.0,0.0,0,2022-05-14,228.0,1
3959,131.0,0.0,1,2022-05-14,131.0,1
3960,127.0,0.0,2,2022-05-14,127.0,1
3961,195.0,0.0,3,2022-05-14,195.0,1
3962,151.0,0.0,4,2022-05-14,151.0,1
3963,162.0,0.0,5,2022-05-14,162.0,1
3964,119.0,69.0,6,2022-05-14,57.0,1
3965,116.0,256.0,7,2022-05-14,2.0,1
3966,229.0,1188.0,8,2022-05-14,17.0,1
3967,327.0,2658.0,9,2022-05-14,0.0,1
3968,346.0,3968.0,10,2022-05-14,0.0,1
3969,1006.0,4993.0,11,2022-05-14,0.0,1
3970,1098.0,5520.0,12,2022-05-14,0.0,1
3971,874.0,5393.0,13,2022-05-14,4.0,1
3972,322.0,5149.0,14,2022-05-14,0.0,1
3973,1096.0,5092.0,15,2022-05-14,0.0,1
3974,409.0,4222.0,16,2022-05-14,0.0,1
3975,356.0,2956.0,17,2022-05-14,0.0,1
3976,253.0,1466.0,18,2022-05-14,7.0,1
3977,186.0,422.0,19,2022-05-14,21.0,1
3978,209.0,22.0,20,2022-05-14,187.0,1
3979,387.0,0.0,21,2022-05-14,387.0,1
3980,387.0,0.0,22,2022-05-14,387.0,1
3981,465.0,0.0,23,2022-05-14,465.0,1
3982,137.0,0.0,0,2022-05-15,137.0,1
3983,144.0,0.0,1,2022-05-15,144.0,1
3984,187.0,0.0,2,2022-05-15,187.0,1
3985,147.0,0.0,3,2022-05-15,147.0,1
3986,136.0,0.0,4,2022-05-15,136.0,1
3987,142.0,0.0,5,2022-05-15,142.0,1
3988,115.0,81.0,6,2022-05-15,49.0,1
3989,143.0,313.0,7,2022-05-15,4.0,1
3990,229.0,1181.0,8,2022-05-15,10.0,1
3991,245.0,2607.0,9,2022-05-15,0.0,1
3992,400.0,3776.0,10,2022-05-15,0.0,1
3993,335.0,4882.0,11,2022-05-15,0.0,1
3994,383.0,5199.0,12,2022-05-15,1.0,1
3995,1510.0,5501.0,13,2022-05-15,2.0,1
3996,267.0,5101.0,14,2022-05-15,0.0,1
3997,296.0,4885.0,15,2022-05-15,0.0,1
3998,287.0,4027.0,16,2022-05-15,0.0,1
3999,301.0,2938.0,17,2022-05-15,0.0,1
4000,252.0,1541.0,18,2022-05-15,0.0,1
4001,274.0,429.0,19,2022-05-15,27.0,1
4002,325.0,91.0,20,2022-05-15,241.0,1
4003,351.0,0.0,21,2022-05-15,351.0,1
4004,278.0,0.0,22,2022-05-15,278.0,1
4005,308.0,0.0,23,2022-05-15,308.0,1
4006,174.0,0.0,0,2022-05-16,174.0,0
4007,151.0,0.0,1,2022-05-16,151.0,0
4008,154.0,0.0,2,2022-05-16,154.0,0
4009,154.0,0.0,3,2022-05-16,154.0,0
4010,132.0,0.0,4,2022-05-16,132.0,0
4011,145.0,0.0,5,2022-05-16,145.0,0
4012,188.0,12.0,6,2022-05-16,176.0,0
4013,264.0,288.0,7,2022-05-16,86.0,0
4014,273.0,1137.0,8,2022-05-16,0.0,0
4015,275.0,1873.0,9,2022-05-16,8.0,0
4016,253.0,2447.0,10,2022-05-16,0.0,0
4017,271.0,2892.0,11,2022-05-16,0.0,0
4018,862.0,2978.0,12,2022-05-16,18.0,0
4019,751.0,2954.0,13,2022-05-16,10.0,0
4020,353.0,655.0,14,2022-05-16,115.0,0
4021,276.0,1437.0,15,2022-05-16,32.0,0
4022,325.0,3471.0,16,2022-05-16,0.0,0
4023,212.0,2137.0,17,2022-05-16,5.0,0
4024,202.0,1205.0,18,2022-05-16,0.0,0
4025,202.0,454.0,19,2022-05-16,31.0,0
4026,230.0,73.0,20,2022-05-16,170.0,0
4027,422.0,0.0,21,2022-05-16,422.0,0
4028,306.0,0.0,22,2022-05-16,306.0,0
4029,223.0,0.0,23,2022-05-16,223.0,0
4030,215.0,0.0,0,2022-05-17,215.0,0
4031,167.0,0.0,1,2022-05-17,167.0,0
4032,145.0,0.0,2,2022-05-17,145.0,0
4033,144.0,0.0,3,2022-05-17,144.0,0
4034,146.0,0.0,4,2022-05-17,146.0,0
4035,142.0,0.0,5,2022-05-17,142.0,0
4036,113.0,92.0,6,2022-05-17,46.0,0
4037,244.0,335.0,7,2022-05-17,42.0,0
4038,273.0,1174.0,8,2022-05-17,22.0,0
4039,278.0,2580.0,9,2022-05-17,0.0,0
4040,1346.0,3544.0,10,2022-05-17,0.0,0
4041,352.0,4513.0,11,2022-05-17,1.0,0
4042,312.0,4852.0,12,2022-05-17,0.0,0
4043,690.0,5323.0,13,2022-05-17,3.0,0
4044,859.0,5437.0,14,2022-05-17,3.0,0
4045,289.0,4877.0,15,2022-05-17,0.0,0
4046,288.0,3860.0,16,2022-05-17,0.0,0
4047,184.0,2796.0,17,2022-05-17,0.0,0
4048,179.0,1203.0,18,2022-05-17,0.0,0
4049,222.0,539.0,19,2022-05-17,2.0,0
4050,251.0,87.0,20,2022-05-17,165.0,0
4051,233.0,0.0,21,2022-05-17,233.0,0
4052,232.0,0.0,22,2022-05-17,232.0,0
4053,216.0,0.0,23,2022-05-17,216.0,0
4054,200.0,0.0,0,2022-05-18,200.0,0
4055,141.0,0.0,1,2022-05-18,141.0,0
4056,143.0,0.0,2,2022-05-18,143.0,0
4057,142.0,0.0,3,2022-05-18,142.0,0
4058,132.0,0.0,4,2022-05-18,132.0,0
4059,144.0,0.0,5,2022-05-18,144.0,0
4060,128.0,80.0,6,2022-05-18,67.0,0
4061,210.0,283.0,7,2022-05-18,45.0,0
4062,206.0,1144.0,8,2022-05-18,0.0,0
4063,308.0,2547.0,9,2022-05-18,0.0,0
4064,342.0,3823.0,10,2022-05-18,0.0,0
4065,323.0,4852.0,11,2022-05-18,0.0,0
4066,1054.0,5291.0,12,2022-05-18,3.0,0
4067,434.0,5194.0,13,2022-05-18,1.0,0
4068,330.0,5161.0,14,2022-05-18,0.0,0
4069,348.0,4959.0,15,2022-05-18,0.0,0
4070,266.0,4183.0,16,2022-05-18,0.0,0
4071,292.0,2950.0,17,2022-05-18,0.0,0
4072,245.0,1488.0,18,2022-05-18,0.0,0
4073,194.0,392.0,19,2022-05-18,26.0,0
4074,283.0,44.0,20,2022-05-18,239.0,0
4075,352.0,0.0,21,2022-05-18,352.0,0
4076,309.0,0.0,22,2022-05-18,309.0,0
4077,257.0,0.0,23,2022-05-18,257.0,0
4078,201.0,0.0,0,2022-05-19,201.0,0
4079,143.0,0.0,1,2022-05-19,143.0,0
4080,143.0,0.0,2,2022-05-19,143.0,0
4081,148.0,0.0,3,2022-05-19,148.0,0
4082,194.0,0.0,4,2022-05-19,194.0,0
4083,142.0,0.0,5,2022-05-19,142.0,0
4084,112.0,166.0,6,2022-05-19,24.0,0
4085,219.0,411.0,7,2022-05-19,33.0,0
4086,285.0,1192.0,8,2022-05-19,14.0,0
4087,307.0,2561.0,9,2022-05-19,0.0,0
4088,335.0,3751.0,10,2022-05-19,0.0,0
4089,323.0,4590.0,11,2022-05-19,0.0,0
4090,304.0,5010.0,12,2022-05-19,0.0,0
4091,1112.0,5159.0,13,2022-05-19,1.0,0
4092,367.0,5027.0,14,2022-05-19,1.0,0
4093,303.0,3796.0,15,2022-05-19,0.0,0
4094,330.0,2961.0,16,2022-05-19,0.0,0
4095,716.0,2597.0,17,2022-05-19,1.0,0
4096,254.0,609.0,18,2022-05-19,19.0,0
4097,247.0,320.0,19,2022-05-19,87.0,0
4098,161.0,381.0,20,2022-05-19,46.0,0
4099,226.0,0.0,21,2022-05-19,226.0,0
4100,273.0,0.0,22,2022-05-19,273.0,0
4101,243.0,0.0,23,2022-05-19,243.0,0
4102,173.0,0.0,0,2022-05-20,173.0,0
4103,146.0,0.0,1,2022-05-20,146.0,0
4104,145.0,0.0,2,2022-05-20,145.0,0
4105,172.0,0.0,3,2022-05-20,172.0,0
4106,124.0,0.0,4,2022-05-20,124.0,0
4107,156.0,0.0,5,2022-05-20,156.0,0
4108,118.0,63.0,6,2022-05-20,74.0,0
4109,216.0,389.0,7,2022-05-20,37.0,0
4110,297.0,1134.0,8,2022-05-20,17.0,0
4111,220.0,2476.0,9,2022-05-20,0.0,0
4112,254.0,3633.0,10,2022-05-20,0.0,0
4113,273.0,4574.0,11,2022-05-20,0.0,0
4114,283.0,5091.0,12,2022-05-20,0.0,0
4115,252.0,4632.0,13,2022-05-20,0.0,0
4116,279.0,4939.0,14,2022-05-20,0.0,0
4117,292.0,4644.0,15,2022-05-20,0.0,0
4118,203.0,1466.0,16,2022-05-20,1.0,0
4119,190.0,1297.0,17,2022-05-20,0.0,0
4120,188.0,968.0,18,2022-05-20,0.0,0
4121,162.0,644.0,19,2022-05-20,1.0,0
4122,200.0,87.0,20,2022-05-20,137.0,0
4123,200.0,0.0,21,2022-05-20,200.0,0
4124,194.0,0.0,22,2022-05-20,194.0,0
4125,192.0,0.0,23,2022-05-20,192.0,0
4126,198.0,0.0,0,2022-05-21,198.0,1
4127,198.0,0.0,1,2022-05-21,198.0,1
4128,196.0,0.0,2,2022-05-21,196.0,1
4129,197.0,0.0,3,2022-05-21,197.0,1
4130,177.0,0.0,4,2022-05-21,177.0,1
4131,190.0,0.0,5,2022-05-21,190.0,1
4132,172.0,90.0,6,2022-05-21,90.0,1
4133,180.0,302.0,7,2022-05-21,10.0,1
4134,208.0,1242.0,8,2022-05-21,0.0,1
4135,230.0,2621.0,9,2022-05-21,0.0,1
4136,235.0,3324.0,10,2022-05-21,0.0,1
4137,262.0,4305.0,11,2022-05-21,0.0,1
4138,278.0,4979.0,12,2022-05-21,0.0,1
4139,271.0,5059.0,13,2022-05-21,0.0,1
4140,268.0,4578.0,14,2022-05-21,0.0,1
4141,268.0,4908.0,15,2022-05-21,0.0,1
4142,272.0,4189.0,16,2022-05-21,0.0,1
4143,212.0,1669.0,17,2022-05-21,1.0,1
4144,371.0,1515.0,18,2022-05-21,5.0,1
4145,214.0,498.0,19,2022-05-21,6.0,1
4146,261.0,82.0,20,2022-05-21,179.0,1
4147,250.0,0.0,21,2022-05-21,250.0,1
4148,274.0,0.0,22,2022-05-21,274.0,1
4149,283.0,0.0,23,2022-05-21,283.0,1
4150,186.0,0.0,0,2022-05-22,186.0,1
4151,145.0,0.0,1,2022-05-22,145.0,1
4152,143.0,0.0,2,2022-05-22,143.0,1
4153,150.0,0.0,3,2022-05-22,150.0,1
4154,124.0,0.0,4,2022-05-22,124.0,1
4155,157.0,0.0,5,2022-05-22,157.0,1
4156,118.0,132.0,6,2022-05-22,20.0,1
4157,122.0,329.0,7,2022-05-22,1.0,1
4158,148.0,1273.0,8,2022-05-22,0.0,1
4159,176.0,2579.0,9,2022-05-22,0.0,1
4160,248.0,3946.0,10,2022-05-22,0.0,1
4161,312.0,4915.0,11,2022-05-22,0.0,1
4162,297.0,5001.0,12,2022-05-22,0.0,1
4163,310.0,5115.0,13,2022-05-22,0.0,1
4164,420.0,5107.0,14,2022-05-22,1.0,1
4165,251.0,4323.0,15,2022-05-22,0.0,1
4166,228.0,3237.0,16,2022-05-22,0.0,1
4167,303.0,1620.0,17,2022-05-22,0.0,1
4168,272.0,692.0,18,2022-05-22,5.0,1
4169,220.0,195.0,19,2022-05-22,48.0,1
4170,202.0,95.0,20,2022-05-22,136.0,1
4171,284.0,0.0,21,2022-05-22,284.0,1
4172,306.0,0.0,22,2022-05-22,306.0,1
4173,227.0,0.0,23,2022-05-22,227.0,1
4174,147.0,0.0,0,2022-05-23,147.0,0
4175,150.0,0.0,1,2022-05-23,150.0,0
4176,144.0,0.0,2,2022-05-23,144.0,0
4177,157.0,0.0,3,2022-05-23,157.0,0
4178,126.0,0.0,4,2022-05-23,126.0,0
4179,158.0,0.0,5,2022-05-23,158.0,0
4180,145.0,0.0,6,2022-05-23,145.0,0
4181,162.0,110.0,7,2022-05-23,91.0,0
4182,215.0,809.0,8,2022-05-23,29.0,0
4183,216.0,1666.0,9,2022-05-23,0.0,0
4184,404.0,1559.0,10,2022-05-23,1.0,0
4185,706.0,2875.0,11,2022-05-23,19.0,0
4186,295.0,1976.0,12,2022-05-23,6.0,0
4187,228.0,463.0,13,2022-05-23,46.0,0
4188,180.0,609.0,14,2022-05-23,0.0,0
4189,230.0,2963.0,15,2022-05-23,0.0,0
4190,238.0,3992.0,16,2022-05-23,0.0,0
4191,189.0,1072.0,17,2022-05-23,0.0,0
4192,224.0,69.0,18,2022-05-23,165.0,0
4193,347.0,87.0,19,2022-05-23,260.0,0
4194,713.0,45.0,20,2022-05-23,668.0,0
4195,304.0,0.0,21,2022-05-23,304.0,0
4196,212.0,0.0,22,2022-05-23,212.0,0
4197,230.0,0.0,23,2022-05-23,230.0,0
4198,218.0,0.0,0,2022-05-24,218.0,0
4199,155.0,0.0,1,2022-05-24,155.0,0
4200,146.0,0.0,2,2022-05-24,146.0,0
4201,141.0,0.0,3,2022-05-24,141.0,0
4202,125.0,0.0,4,2022-05-24,125.0,0
4203,174.0,0.0,5,2022-05-24,174.0,0
4204,122.0,108.0,6,2022-05-24,61.0,0
4205,252.0,320.0,7,2022-05-24,76.0,0
4206,268.0,507.0,8,2022-05-24,77.0,0
4207,194.0,570.0,9,2022-05-24,18.0,0
4208,197.0,1591.0,10,2022-05-24,0.0,0
4209,237.0,3068.0,11,2022-05-24,0.0,0
4210,405.0,4411.0,12,2022-05-24,1.0,0
4211,332.0,3650.0,13,2022-05-24,6.0,0
4212,541.0,4644.0,14,2022-05-24,8.0,0
4213,322.0,4002.0,15,2022-05-24,1.0,0
4214,447.0,4056.0,16,2022-05-24,1.0,0
4215,184.0,2410.0,17,2022-05-24,0.0,0
4216,192.0,1197.0,18,2022-05-24,1.0,0
4217,224.0,365.0,19,2022-05-24,17.0,0
4218,277.0,35.0,20,2022-05-24,242.0,0
4219,331.0,0.0,21,2022-05-24,331.0,0
4220,346.0,0.0,22,2022-05-24,346.0,0
4221,187.0,0.0,23,2022-05-24,187.0,0
4222,140.0,0.0,0,2022-05-25,140.0,0
4223,151.0,0.0,1,2022-05-25,151.0,0
4224,143.0,0.0,2,2022-05-25,143.0,0
4225,144.0,0.0,3,2022-05-25,144.0,0
4226,190.0,0.0,4,2022-05-25,190.0,0
4227,158.0,0.0,5,2022-05-25,158.0,0
4228,124.0,135.0,6,2022-05-25,48.0,0
4229,213.0,307.0,7,2022-05-25,35.0,0
4230,218.0,1206.0,8,2022-05-25,0.0,0
4231,282.0,2751.0,9,2022-05-25,0.0,0
4232,300.0,3925.0,10,2022-05-25,0.0,0
4233,311.0,5113.0,11,2022-05-25,0.0,0
4234,310.0,5133.0,12,2022-05-25,0.0,0
4235,744.0,5134.0,13,2022-05-25,14.0,0
4236,333.0,4953.0,14,2022-05-25,0.0,0
4237,447.0,4648.0,15,2022-05-25,43.0,0
4238,288.0,4534.0,16,2022-05-25,0.0,0
4239,226.0,3055.0,17,2022-05-25,0.0,0
4240,197.0,1654.0,18,2022-05-25,0.0,0
4241,236.0,467.0,19,2022-05-25,16.0,0
4242,175.0,124.0,20,2022-05-25,65.0,0
4243,224.0,0.0,21,2022-05-25,224.0,0
4244,208.0,0.0,22,2022-05-25,208.0,0
4245,209.0,0.0,23,2022-05-25,209.0,0
4246,145.0,0.0,0,2022-05-26,145.0,0
4247,143.0,0.0,1,2022-05-26,143.0,0
4248,152.0,0.0,2,2022-05-26,152.0,0
4249,144.0,0.0,3,2022-05-26,144.0,0
4250,164.0,0.0,4,2022-05-26,164.0,0
4251,135.0,0.0,5,2022-05-26,135.0,0
4252,121.0,137.0,6,2022-05-26,34.0,0
4253,128.0,418.0,7,2022-05-26,1.0,0
4254,406.0,942.0,8,2022-05-26,110.0,0
4255,316.0,1578.0,9,2022-05-26,41.0,0
4256,279.0,1200.0,10,2022-05-26,9.0,0
4257,498.0,2079.0,11,2022-05-26,15.0,0
4258,340.0,3112.0,12,2022-05-26,0.0,0
4259,472.0,1905.0,13,2022-05-26,35.0,0
4260,794.0,2369.0,14,2022-05-26,45.0,0
4261,318.0,1815.0,15,2022-05-26,0.0,0
4262,480.0,3278.0,16,2022-05-26,12.0,0
4263,275.0,3024.0,17,2022-05-26,1.0,0
4264,183.0,1567.0,18,2022-05-26,0.0,0
4265,207.0,437.0,19,2022-05-26,23.0,0
4266,244.0,45.0,20,2022-05-26,199.0,0
4267,348.0,0.0,21,2022-05-26,348.0,0
4268,256.0,0.0,22,2022-05-26,256.0,0
4269,247.0,0.0,23,2022-05-26,247.0,0
4270,170.0,0.0,0,2022-05-27,170.0,0
4271,138.0,0.0,1,2022-05-27,138.0,0
4272,143.0,0.0,2,2022-05-27,143.0,0
4273,184.0,0.0,3,2022-05-27,184.0,0
4274,145.0,0.0,4,2022-05-27,145.0,0
4275,149.0,0.0,5,2022-05-27,149.0,0
4276,117.0,119.0,6,2022-05-27,34.0,0
4277,121.0,175.0,7,2022-05-27,15.0,0
4278,215.0,359.0,8,2022-05-27,43.0,0
4279,244.0,650.0,9,2022-05-27,27.0,0
4280,846.0,1324.0,10,2022-05-27,218.0,0
4281,477.0,1469.0,11,2022-05-27,115.0,0
4282,253.0,3558.0,12,2022-05-27,0.0,0
4283,371.0,4268.0,13,2022-05-27,0.0,0
4284,551.0,4175.0,14,2022-05-27,0.0,0
4285,496.0,4124.0,15,2022-05-27,0.0,0
4286,1208.0,1698.0,16,2022-05-27,105.0,0
4287,390.0,3168.0,17,2022-05-27,0.0,0
4288,517.0,1711.0,18,2022-05-27,2.0,0
4289,797.0,489.0,19,2022-05-27,344.0,0
4290,423.0,37.0,20,2022-05-27,386.0,0
4291,715.0,0.0,21,2022-05-27,715.0,0
4292,529.0,0.0,22,2022-05-27,529.0,0
4293,229.0,0.0,23,2022-05-27,229.0,0
4294,184.0,0.0,0,2022-05-28,184.0,1
4295,146.0,0.0,1,2022-05-28,146.0,1
4296,146.0,0.0,2,2022-05-28,146.0,1
4297,200.0,0.0,3,2022-05-28,200.0,1
4298,145.0,0.0,4,2022-05-28,145.0,1
4299,153.0,0.0,5,2022-05-28,153.0,1
4300,115.0,153.0,6,2022-05-28,24.0,1
4301,125.0,462.0,7,2022-05-28,1.0,1
