-500000000000000192,-500000000000000128,0,0,0,0,-500000000000000064
-500000000000000128,-500000000000000064,-192,-455,-622,-500000000000000000,-500000000000000064
-500000000000000064,-500000000000000128,-199,-378,-668,-500000000000000064,-500000000000000064
-500000000000000064,-500000000000000128,-196,-486,-618,-500000000000000000,-500000000000000064
-500000000000000128,-500000000000000128,-228,-487,-642,-500000000000000064,-500000000000000064
-500000000000000192,-500000000000000128,-236,-569,-829,-500000000000000128,-500000000000000192
-500000000000000192,-500000000000000128,-244,-435,-633,-500000000000000192,-500000000000000064
-500000000000000128,-500000000000000128,-189,-383,-678,-500000000000000064,-500000000000000064
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-725000000000000000,-725000000000000000,-225000000000000160,-415,-655,-500000000000000064,0
0,0,0,0,0,0,0
-500000000000000128,-500000000000000128,-216,-225000000000000352,0,-500000000000000000,-500000000000000192
-500000000000000128,0,-231,-436,0,-500000000000000064,-500000000000000064
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,-706,0,0
-500000000000000000,0,0,-497,0,-500000000000000064,-500000000000000128
-500000000000000128,-500000000000000128,-228,-382,-714,-500000000000000064,-500000000000000128
-500000000000000064,-500000000000000064,-174,-428,-639,-500000000000000064,-500000000000000064
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
