-229,-100,-73
-232,-108,-74
-61,-97,-84
-242,-104,-62
-110,-133,-66
-77,-79,-109
-109,-101,-80
-213,-91,-142
-220,-129,-165
-240,-168,-168
-169,-152,-120
-255,-174,-220
-243,-232,-148
-278,-157,-177
-205,-70,-127
-189,-152,-144
-55,-105,-242
-214,-126,-104
-142,-155,-135
-218,-159,-143
-147,-183,-146
-153,-149,-168
-170,-152,-125
-144,-79,-135
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-99,0,0
-104,-104,-92
-110,-106,-72
-237,-115,-93
-242,-91,-82
-224,-127,-86
-238,-110,-102
-186,0,-87
-218,-98,-139
-174,-118,-233
-228,-86,-181
0,-76,-159
-234,-163,-108
-65,0,0
-70,-94,-124
-193,-87,-95
-209,-52,-189
0,-112,-131
-194,-112,-72
-185,-104,0
0,-150,-185
-231,-178,-171
-139,-162,-158
-109,-90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-220,-117,-157
-243,-103,-63
-117,-114,-71
-214,-116,-92
-246,-109,-105
-124,-107,-119
-123,-118,-58
-231,-125,-138
-249,-44,-162
-147,-101,-116
-170,-158,-141
0,0,-136
0,-113,-214
-223,-95,0
0,-85,-153
-223,-54,-103
